video_id,meta_has_title,meta_has_description,meta_video_duration,meta_description_length,meta_description_unique_words,meta_view_count,meta_like_count,meta_comment_count,meta_subscriber_count,meta_channel_upload_count,meta_sentiment,meta_sentence_count,flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,text_length,word_count
BI5cMK2tySM,True,True,265.0,44,37,325,4,0,15600,1174,Neutral,2,-676.92,295.24,47.01,304.65,1.388,0.078,0.403,0.0727272727272727,56.0,41.0,0.8292682926829268,0.6071428571428571,True,0.4499999999999999,0.4107142857142857,0.0,0.0,0.1607142857142857,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.7321428571428571,0.6,158.0,292.27,10.2,0.217,7.14,0.151,4065.0,763.0
BMeObD_AmPo,True,True,91.0,105,80,493,8,0,7550,2528,Neutral,8,82.36,5.34,8.84,8.04,1.299,0.07,0.557,0.0517928286852589,13.0,13.0,1.0,1.0,True,0.5230769230769232,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.5384615384615384,0.059,15.24,8.4,6.12,0.079,2.92,0.193,1282.0,249.0
BNxyk6BTd3w,True,True,54.0,49,42,3631,45,0,1220000,11882,Neutral,3,49.38,10.74,11.21,10.61,1.65,0.114,0.634,0.08130081300813,10.0,8.0,0.875,0.7,True,0.3600000000000001,0.5,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.286,17.71,6.05,6.57,0.143,3.24,0.024,784.0,123.0
BO65FLleG-U,True,True,5121.0,166,115,600,3,0,1400,201,Neutral,8,-12331.11,4769.24,245.97,4893.56,1.579,0.148,0.159,0.0030674846625766,38.0,31.0,0.8064516129032258,0.6578947368421053,True,0.8,1.0,0.0,0.0263157894736842,0.2894736842105263,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.5789473684210527,0.495,58.6,84.38,8.01,0.009,4.52,0.119,71419.0,12346.0
BQ9G_YSbxcM,True,True,60.0,80,66,839,8,0,17400,646,Neutral,5,-67.96,54.29,32.81,58.36,1.724,0.213,0.732,0.1732283464566929,22.0,22.0,1.0,1.0,False,0.1636363636363635,0.2727272727272727,0.0,0.0909090909090909,0.3181818181818182,0.0,0.0,0.1363636363636363,0.0454545454545454,0.0,0.0,0.0,0.4090909090909091,0.0,128.0,0.0,13.0,0.889,4.09,0.141,760.0,127.0
BTNQIROSPjY,True,True,84.0,268,157,179,0,0,47600,2491,Neutral,5,39.83,15.41,16.11,18.85,1.602,0.167,0.538,0.1283422459893048,24.0,21.0,0.8571428571428571,0.75,False,0.2166666666666667,0.2916666666666667,0.0833333333333333,0.0,0.3333333333333333,0.0,0.0,0.125,0.0416666666666666,0.0,0.0,0.0,0.4166666666666667,0.167,31.5,15.32,8.5,0.293,3.77,0.106,1153.0,187.0
BUERgWp34o4,True,True,4084.0,22,21,510,3,0,98900,2838,Neutral,1,-11107.45,4302.19,188.51,4414.42,1.429,0.095,0.144,0.0070788530465949,79.0,66.0,0.8939393939393939,0.7468354430379747,True,0.8,1.0,0.0379746835443038,0.0126582278481012,0.1392405063291139,0.0,0.0379746835443038,0.0126582278481012,0.050632911392405,0.2151898734177215,0.0,0.0,0.4936708860759494,0.388,51.3,56.46,7.91,0.009,4.0,0.141,59979.0,11090.0
BUWo33X6iRw,True,True,173.0,65,55,1064,4,0,216000,5950,Neutral,2,-400.02,186.06,45.11,192.39,1.522,0.115,0.42,0.0960334029227557,46.0,36.0,0.8333333333333334,0.6521739130434783,True,0.2869565217391305,0.391304347826087,0.0,0.0,0.4565217391304347,0.0,0.0217391304347826,0.0217391304347826,0.0,0.217391304347826,0.0,0.0,0.2826086956521739,0.167,81.0,71.83,11.5,0.312,5.23,0.128,2662.0,477.0
BWzLIXx50Jo,True,True,194.0,135,100,949,14,0,12500,530,Neutral,5,-124.43,81.17,31.12,84.94,1.474,0.118,0.467,0.144927536231884,60.0,54.0,0.9629629629629628,0.8666666666666667,True,0.2533333333333334,0.3333333333333333,0.1166666666666666,0.05,0.05,0.0,0.0,0.1,0.1,0.1166666666666666,0.0,0.0,0.4666666666666667,0.417,35.58,56.2,6.58,0.245,4.3,0.169,2247.0,415.0
BXwyANaoHms,True,True,133.0,77,63,1073,7,1,41000,831,Neutral,4,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
BYDzDjSGBy0,True,True,224.0,77,60,107,0,0,13500,719,Very Negative,5,-360.53,176.08,34.94,183.41,1.272,0.068,0.371,0.0679824561403508,31.0,23.0,0.782608695652174,0.5806451612903226,False,0.1161290322580645,0.2903225806451613,0.0,0.032258064516129,0.2580645161290322,0.0,0.0,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.0,0.0,0.3225806451612903,0.077,35.38,28.38,7.38,0.129,3.68,0.209,2226.0,451.0
BanIGqOoEi0,True,True,502.0,30,27,4620,36,5,569000,3032,Neutral,2,-922.78,385.18,74.25,397.28,1.607,0.158,0.396,0.0933062880324543,92.0,78.0,0.8589743589743589,0.7282608695652174,True,0.4565217391304348,0.4239130434782608,0.0869565217391304,0.1630434782608695,0.3478260869565217,0.0,0.0108695652173913,0.0543478260869565,0.1304347826086956,0.0652173913043478,0.0,0.0,0.1413043478260869,4.333,332.67,327.1,11.0,0.367,9.59,0.116,5852.0,988.0
BdXFpm5GEVs,True,False,37.0,0,0,435810,7009,0,22200,1782,,0,-18.79,42.46,20.27,45.79,1.383,0.084,0.589,0.1759259259259259,19.0,17.0,0.9411764705882352,0.8421052631578947,True,0.1473684210526316,0.3157894736842105,0.0,0.1052631578947368,0.0,0.0,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.4736842105263157,0.0,55.0,43.84,9.0,0.455,5.33,0.127,527.0,107.0
BeH0DTnx3kE,True,True,143.0,86,59,1705,35,0,1220000,11882,Neutral,3,61.96,9.81,11.51,12.28,1.462,0.103,0.459,0.0214285714285714,9.0,8.0,0.875,0.7777777777777778,True,0.4888888888888889,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.15,21.65,12.54,7.65,0.085,3.15,0.12,2342.0,418.0
BfLtqOL3hxw,True,True,146.0,86,72,681,6,1,9140,1878,Neutral,4,-184.41,104.81,31.69,109.47,1.445,0.094,0.521,0.048689138576779,13.0,12.0,0.9166666666666666,0.8461538461538461,True,0.4615384615384617,0.4615384615384615,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.7692307692307693,0.5,135.0,4.24,13.0,0.656,3.57,0.144,1420.0,266.0
BgAHWZpX9z8,True,True,2688.0,51,46,600,5,0,952,151,Neutral,3,-6855.68,2667.25,166.92,2737.86,1.489,0.12,0.159,0.0067606444188722,47.0,29.0,0.7586206896551724,0.4680851063829787,True,0.8,1.0,0.0851063829787234,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.1489361702127659,0.0,0.0,0.6808510638297872,0.699,77.14,80.66,8.95,0.018,4.82,0.125,37556.0,6929.0
BiGv2f9L5Fs,True,True,699.0,89,65,746,12,0,7550,2528,Positive,7,46.61,11.13,21.04,13.22,1.683,0.169,0.278,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,18.04,8.96,6.34,0.021,2.96,0.148,11039.0,1754.0
Bm20QPadcYY,True,True,1810.0,34,28,1654,26,2,14600,3587,Neutral,2,-5875.37,2293.26,123.5,2354.21,1.36,0.076,0.182,0.0134861766689143,80.0,69.0,0.927536231884058,0.8,True,0.8,1.0,0.05,0.2125,0.0875,0.0,0.0125,0.0375,0.05,0.0625,0.0,0.025,0.4625,0.157,34.1,39.46,6.68,0.011,3.53,0.162,30463.0,5903.0
Bow5eOa8Jcg,True,True,169.0,16,16,490,3,0,98900,2838,Neutral,2,-334.86,162.07,36.93,166.83,1.472,0.085,0.496,0.3260340632603406,134.0,102.0,0.7843137254901961,0.5970149253731343,False,0.1850746268656717,0.2835820895522388,0.0,0.0373134328358208,0.5522388059701493,0.0,0.0373134328358208,0.0,0.0,0.0820895522388059,0.0,0.0,0.291044776119403,1.0,412.0,0.0,14.0,0.9,11.39,0.041,2393.0,412.0
BqLnHsi6Qgo,True,True,290.0,34,28,934,5,1,15400,728,Positive,2,-634.4,276.14,56.41,284.85,1.521,0.124,0.493,0.1432584269662921,102.0,85.0,0.8941176470588236,0.7450980392156863,True,0.3568627450980393,0.3725490196078431,0.0294117647058823,0.0294117647058823,0.3235294117647059,0.0,0.0294117647058823,0.088235294117647,0.0686274509803921,0.0588235294117647,0.0,0.0098039215686274,0.3627450980392157,0.889,80.44,71.08,10.56,0.136,3.75,0.122,3970.0,711.0
Br2kK9zRJvs,True,True,31.0,31,27,365,2,0,16000,397,Neutral,2,14.42,28.89,19.29,32.34,1.423,0.113,0.718,0.2535211267605634,18.0,18.0,1.0,1.0,True,0.3777777777777777,0.4444444444444444,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5,0.0,75.0,0.0,14.0,0.8,5.31,0.107,400.0,72.0
BsFn6tNQEo4,True,True,641.0,24,24,2172,16,4,56400,1114,Neutral,1,50.12,12.19,21.13,14.67,1.566,0.144,0.244,0.0109108159392789,23.0,15.0,0.8666666666666667,0.5652173913043478,True,0.8,1.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.3478260869565217,0.0,0.0,0.5652173913043478,0.247,24.12,13.08,7.33,0.022,3.3,0.102,11977.0,2110.0
Budd2Zal5yo,True,True,658.0,22,20,1430,18,4,10700,653,Neutral,1,-1540.6,623.89,86.31,641.95,1.543,0.133,0.273,0.0534161490683229,86.0,55.0,0.7636363636363637,0.4883720930232558,True,0.6930232558139535,0.7325581395348837,0.127906976744186,0.0465116279069767,0.3255813953488372,0.0,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0348837209302325,0.0,0.0,0.3023255813953488,0.636,149.36,208.07,11.18,0.191,6.1,0.127,9164.0,1603.0
BxIWsry7M5E,True,True,294.0,48,44,3650,68,1,13900,447,Neutral,2,76.39,5.15,10.93,7.21,1.419,0.101,0.458,0.0350262697022767,20.0,18.0,0.8888888888888888,0.8,True,0.52,0.6,0.1,0.1,0.15,0.0,0.05,0.35,0.0,0.05,0.0,0.0,0.2,0.067,9.82,6.78,4.13,0.037,2.78,0.16,3126.0,563.0
C-oGFBRT2hg,True,True,151.0,264,179,43045,211,34,53700,936,Neutral,20,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
C0jGfS0IeUY,True,True,517.0,30,30,1245,14,0,1220000,11882,Neutral,2,-1195.78,491.57,74.48,505.87,1.534,0.124,0.31,0.0530007794232268,68.0,41.0,0.8292682926829268,0.5,True,0.6411764705882352,0.6029411764705882,0.0588235294117647,0.0147058823529411,0.2352941176470588,0.0,0.0,0.2205882352941176,0.088235294117647,0.1617647058823529,0.0,0.0,0.2205882352941176,0.957,56.65,75.11,8.17,0.078,3.86,0.104,7289.0,1279.0
C0z6CudidMU,True,True,565.0,30,30,5692,41,2,56400,1114,Neutral,2,58.07,9.83,17.24,11.8,1.533,0.127,0.292,0.0163043478260869,24.0,19.0,0.7894736842105263,0.625,True,0.6833333333333333,0.7083333333333334,0.0416666666666666,0.0416666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.2916666666666667,0.091,19.61,9.23,6.96,0.027,2.97,0.091,8841.0,1459.0
C1ccsAGhXnk,True,True,368.0,160,107,517,4,0,12600,950,Very Positive,6,-799.44,340.15,63.04,350.91,1.493,0.127,0.42,0.1013667425968109,89.0,78.0,0.8974358974358975,0.7865168539325843,True,0.4539325842696629,0.3932584269662921,0.0898876404494382,0.2022471910112359,0.1235955056179775,0.0,0.0112359550561797,0.0112359550561797,0.1011235955056179,0.0337078651685393,0.0,0.0,0.4269662921348314,1.0,149.0,205.43,10.67,0.357,5.99,0.154,4896.0,874.0
C1l6Ir3-ZpY,True,True,16.0,40,34,1350,0,0,239000,4402,Negative,2,43.18,17.92,15.9,21.85,1.419,0.116,0.791,0.2558139534883721,11.0,10.0,0.9,0.8181818181818182,False,0.1818181818181818,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,15.33,11.02,5.33,0.167,2.26,0.174,234.0,43.0
C3wIiVF_k-I,True,True,121.0,65,57,19601,148,32,45400,902,Neutral,3,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
C4dTWec3gU0,True,True,203.0,87,71,2005,23,9,34900,832,Neutral,4,-312.34,155.7,34.94,161.91,1.362,0.078,0.467,0.0906801007556675,36.0,30.0,0.9,0.75,True,0.4000000000000001,0.4722222222222222,0.1666666666666666,0.2222222222222222,0.0277777777777777,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.4722222222222222,0.545,37.36,45.85,7.27,0.12,3.86,0.173,2069.0,401.0
C5SHt_nZ4aQ,True,True,182.0,108,79,313,4,1,98900,2838,Neutral,5,-313.91,148.96,45.5,153.08,1.716,0.149,0.468,0.1524064171122994,57.0,39.0,0.8205128205128205,0.5614035087719298,True,0.2526315789473685,0.3333333333333333,0.1228070175438596,0.0350877192982456,0.3859649122807017,0.0,0.0701754385964912,0.0,0.0,0.0,0.0,0.0,0.3859649122807017,5.0,384.0,0.0,32.0,0.952,4.3,0.06,2364.0,375.0
C62YxOnLe8A,True,True,302.0,138,89,1513,13,2,216000,5950,Neutral,5,57.35,10.2,13.92,12.86,1.528,0.131,0.395,0.0217654171704957,18.0,17.0,0.9411764705882352,0.8888888888888888,True,0.4444444444444444,0.3888888888888889,0.1666666666666666,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0,0.0,0.5555555555555556,0.058,16.71,15.45,5.63,0.033,3.35,0.137,4595.0,834.0
C9eH-xmTB8g,True,True,419.0,73,59,1185,6,1,98900,2838,Neutral,3,-1011.85,421.95,69.01,434.92,1.484,0.123,0.379,0.0763636363636363,84.0,61.0,0.819672131147541,0.5952380952380952,True,0.6190476190476191,0.6071428571428571,0.0,0.0238095238095238,0.369047619047619,0.0,0.0,0.2619047619047619,0.0238095238095238,0.0,0.0,0.0,0.3214285714285714,10.5,555.5,784.18,9.0,0.492,8.61,0.077,5930.0,1102.0
CAnqxepSuZQ,True,True,136.0,112,88,674,11,4,952,151,Positive,8,-153.03,95.47,22.92,99.63,1.314,0.049,0.531,0.2096774193548387,52.0,49.0,0.9387755102040816,0.8846153846153846,True,0.2692307692307694,0.3269230769230769,0.0576923076923076,0.0384615384615384,0.0961538461538461,0.0,0.0,0.0384615384615384,0.0576923076923076,0.1346153846153846,0.0,0.0769230769230769,0.5,0.333,28.22,17.63,6.33,0.2,3.31,0.197,1217.0,247.0
CCvq2YLkSSs,True,True,19.0,82,69,20224,139,0,55000,668,Positive,7,95.03,1.64,5.68,3.85,1.242,0.03,0.879,0.0294117647058823,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.0,2.24,4.0,0.0,2.36,0.125,174.0,34.0
CDU6aVcZ-EE,True,True,383.0,212,123,1552,15,1,21200,805,Neutral,13,-714.43,309.41,50.58,319.28,1.399,0.087,0.355,0.0795454545454545,63.0,40.0,0.725,0.4603174603174603,True,0.4380952380952381,0.4126984126984127,0.0317460317460317,0.0,0.0158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.4,81.1,110.96,8.0,0.12,4.99,0.16,4142.0,793.0
CGCJ-9khUi8,True,True,4280.0,388,222,1177,12,2,14700,1456,Neutral,26,-11524.65,4462.23,208.79,4578.93,1.441,0.113,0.151,0.0043226419987896,50.0,47.0,0.9361702127659576,0.88,True,0.8,1.0,0.18,0.02,0.04,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.72,0.397,52.75,54.36,8.62,0.008,3.84,0.118,62074.0,11524.0
CI64AjXkq-w,True,True,49.0,81,71,187,3,0,1100,430,Neutral,3,-22.64,39.27,27.37,44.63,1.609,0.196,0.576,0.1739130434782608,16.0,15.0,0.9333333333333332,0.875,True,0.1500000000000001,0.3125,0.1875,0.1875,0.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,93.0,0.0,14.0,0.875,3.63,0.065,528.0,93.0
CKgEvOIT0j0,True,True,91.0,119,84,207,0,0,3900,286,Positive,5,-219.32,119.87,29.92,124.88,1.366,0.072,0.471,0.1372549019607843,42.0,35.0,0.8571428571428571,0.7142857142857143,False,0.2285714285714286,0.2857142857142857,0.0714285714285714,0.0952380952380952,0.0952380952380952,0.0,0.0238095238095238,0.0476190476190476,0.119047619047619,0.1666666666666666,0.0,0.0,0.3809523809523809,0.75,78.5,62.57,14.25,0.435,3.56,0.182,1563.0,306.0
CKuDzOPcX9k,True,True,320.0,36,33,167654,770,0,1220000,11882,Neutral,3,-801.58,340.45,59.1,350.49,1.518,0.111,0.396,0.1264236902050114,111.0,78.0,0.8717948717948718,0.6126126126126126,True,0.4612612612612612,0.4234234234234234,0.2252252252252252,0.081081081081081,0.1711711711711711,0.0,0.072072072072072,0.018018018018018,0.018018018018018,0.063063063063063,0.0,0.0,0.3513513513513513,0.75,223.5,236.48,12.5,0.417,6.76,0.126,4941.0,874.0
CN05CDyEf-o,True,True,104.0,154,100,995,5,8,42900,959,Neutral,6,-156.66,96.97,24.5,101.53,1.309,0.056,0.478,0.16,40.0,32.0,0.875,0.7,True,0.1400000000000001,0.3,0.05,0.05,0.25,0.0,0.025,0.225,0.025,0.05,0.0,0.0,0.325,0.222,28.11,33.71,5.11,0.18,3.79,0.194,1241.0,244.0
CNNDf8mfm5U,True,True,144.0,10,10,252,3,0,1260,81,Neutral,1,15.31,18.44,18.15,21.16,1.91,0.235,0.435,0.0579268292682926,19.0,10.0,0.7,0.3684210526315789,True,0.4421052631578948,0.4210526315789473,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.0,0.0,0.7368421052631579,0.0,27.33,11.38,6.75,0.042,4.29,0.0,2030.0,328.0
COgIvTpH8gA,True,True,437.0,76,54,2450,15,1,75200,1684,Neutral,2,-1064.99,442.53,64.66,455.65,1.476,0.103,0.314,0.0877963125548726,100.0,67.0,0.7910447761194029,0.53,True,0.6120000000000001,0.53,0.02,0.01,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.84,0.3,117.7,90.18,12.6,0.163,4.28,0.129,6105.0,1138.0
COpe6DZjy8M,True,True,86.0,33,29,134,2,0,50000,1839,Neutral,2,-168.14,96.09,36.44,101.12,1.565,0.142,0.494,0.0376569037656903,9.0,9.0,1.0,1.0,True,0.2222222222222223,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.4444444444444444,0.5,123.0,172.53,10.0,0.472,4.3,0.122,1359.0,240.0
COyT0aiMew8,True,True,852.0,149,102,1241,4,1,47600,2491,Neutral,6,-2219.05,888.94,75.16,913.97,1.332,0.07,0.272,0.0336933045356371,78.0,69.0,0.9130434782608696,0.8076923076923077,True,0.8,1.0,0.0641025641025641,0.0897435897435897,0.0512820512820512,0.0,0.0,0.0,0.1153846153846153,0.0512820512820512,0.0,0.0128205128205128,0.6153846153846154,0.232,42.62,53.11,6.93,0.041,3.89,0.186,11620.0,2293.0
CR_CUgLV8M8,True,True,107.0,26,26,684,3,0,42900,959,Neutral,2,-171.97,100.84,33.36,106.46,1.406,0.109,0.492,0.13671875,35.0,31.0,0.8709677419354839,0.7714285714285715,True,0.1828571428571428,0.3142857142857143,0.0285714285714285,0.0285714285714285,0.1142857142857142,0.0,0.0285714285714285,0.2,0.0571428571428571,0.0,0.0,0.0,0.5428571428571428,0.125,33.25,29.97,7.12,0.179,3.38,0.158,1285.0,256.0
CRa4fj0BEPY,True,True,1291.0,5,5,670,0,0,12500,1337,Neutral,1,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
CTt1UBx_HRI,True,True,432.0,789,335,2749,5,2,53500,1701,Negative,50,-1209.42,500.43,57.02,515.17,1.36,0.069,0.324,0.0284834488067744,37.0,31.0,0.8387096774193549,0.7027027027027027,True,0.6810810810810812,0.7027027027027027,0.0,0.2162162162162162,0.081081081081081,0.0,0.0,0.0,0.054054054054054,0.027027027027027,0.0,0.0,0.6216216216216216,0.667,88.6,52.7,11.93,0.113,3.88,0.179,6621.0,1291.0
CU10NW_Trts,True,True,150.0,41,35,1210,20,0,17400,646,Neutral,2,83.35,4.59,8.15,6.9,1.317,0.065,0.466,0.0149812734082397,4.0,4.0,1.0,1.0,True,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.045,12.45,6.31,4.77,0.083,2.76,0.204,1364.0,264.0
CUUq7fLMruM,True,True,91.0,99,79,232637,1562,97,5090,389,Neutral,5,50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,930.0,127.0
CVZBa7yBuh4,True,True,159.0,81,61,188,0,0,36000,6286,Neutral,5,-321.65,159.73,34.94,166.24,1.34,0.076,0.445,0.0987951807228915,41.0,36.0,0.9166666666666666,0.8048780487804879,True,0.3609756097560976,0.4878048780487805,0.073170731707317,0.073170731707317,0.1707317073170731,0.0,0.0,0.048780487804878,0.073170731707317,0.0,0.0,0.0,0.5609756097560976,0.125,53.38,85.85,7.12,0.166,4.93,0.166,2088.0,413.0
CXdGE_YffMc,True,True,442.0,49,43,5218,76,5,13900,447,Neutral,2,75.82,6.93,12.57,9.27,1.344,0.07,0.333,0.0033305578684429,4.0,4.0,1.0,1.0,True,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.026,16.19,14.35,5.47,0.022,3.25,0.174,6312.0,1194.0
CYRwlUJwqKQ,True,True,129.0,58,49,1239,10,0,5390,505,Positive,3,97.72,1.21,5.77,3.67,1.213,0.034,0.59,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.28,3.38,0.06,2.25,0.221,938.0,179.0
Ca353BNz0xU,True,True,231.0,668,303,3814,28,2,16500,1455,Negative,59,84.57,4.27,9.12,6.16,1.31,0.056,0.415,0.0184254606365159,11.0,9.0,0.7777777777777778,0.6363636363636364,True,0.5818181818181818,0.6363636363636364,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.077,12.0,7.22,4.46,0.037,2.93,0.21,3117.0,593.0
CaPxqmkBDEg,True,True,136.0,48,37,1967,6,0,50000,1839,Neutral,3,69.17,7.26,9.44,8.8,1.451,0.083,0.469,0.0173267326732673,7.0,7.0,1.0,1.0,True,0.5142857142857142,0.4285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.5714285714285714,0.037,15.3,9.92,5.67,0.06,3.16,0.128,2233.0,402.0
Cbdza83BpoI,True,True,3422.0,45,38,260,2,0,1400,201,Neutral,2,-8232.44,3193.91,202.91,3277.8,1.602,0.149,0.177,0.0055328361799374,46.0,29.0,0.7931034482758621,0.5,True,0.8,1.0,0.0217391304347826,0.0,0.0652173913043478,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.8913043478260869,0.628,98.81,121.81,10.17,0.022,4.78,0.111,47580.0,8303.0
CbhEVSrmZMk,True,True,26.0,85,69,1261022,1012,36,697000,6101,Neutral,2,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
Cel78LhQ04w,True,True,2620.0,37,33,344,4,0,3640,696,Neutral,1,-6318.6,2462.16,144.22,2527.51,1.428,0.097,0.182,0.0122257053291536,78.0,47.0,0.8723404255319149,0.5256410256410257,True,0.8,1.0,0.3333333333333333,0.0641025641025641,0.0641025641025641,0.0,0.0,0.0384615384615384,0.0128205128205128,0.0,0.0,0.0,0.4871794871794871,0.396,59.47,55.07,9.29,0.017,3.78,0.136,33918.0,6336.0
ChUHSuyWguo,True,True,180.0,77,62,28164,216,39,216000,5950,Neutral,3,80.29,5.18,9.12,7.59,1.345,0.073,0.438,0.0260303687635574,12.0,10.0,0.9,0.75,False,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0833333333333333,0.5833333333333334,0.074,9.19,6.5,4.06,0.034,2.69,0.194,2367.0,470.0
CjKCYRCuGqE,True,True,1832.0,77,56,162,1,0,674,262,Neutral,3,-4316.32,1688.51,158.11,1733.73,1.635,0.17,0.287,0.0107502287282708,47.0,39.0,0.8461538461538461,0.7021276595744681,True,0.8,1.0,0.0638297872340425,0.0212765957446808,0.2127659574468085,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0,0.0,0.574468085106383,1.762,210.67,212.44,14.48,0.069,5.61,0.106,26039.0,4371.0
Ckfj5KiviHk,True,True,41.0,22,22,519,4,0,46900,1152,Neutral,1,-35.92,50.81,19.29,54.84,1.298,0.061,0.611,0.1755725190839694,23.0,20.0,0.85,0.7391304347826086,True,0.2086956521739131,0.3043478260869565,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0,0.0,0.1304347826086956,0.0,0.0,0.6086956521739131,0.2,27.6,32.07,6.6,0.292,2.93,0.152,653.0,131.0
